"Id Empenho";"Código Empenho";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Código SubElemento de Despesa";"SubElemento de Despesa";"Descrição";"Quantidade";"Valor Unitário";"Valor Total"
"145803514";"170185000012020NE800071";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"61";"SERVICOS DE SOCORRO E SALVAMENTO";"GUINCHO / REBOQUE                                                             000016160                                                                     Serviço de Reboque fora do município de Santo Ângelo para veículos leves ou médios (adicional por quilômetro rodado).";"0,51282";"1,95000";"1,00000"
"145803514";"170185000012020NE800071";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"61";"SERVICOS DE SOCORRO E SALVAMENTO";"GUINCHO / REBOQUE                                                             000016160                                                                     Serviço de Reboque dentro do município de Santo Ângelo para veículos leves ou médios.";"0,02000";"50,00000";"1,00000"
"145803514";"170185000012020NE800071";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"61";"SERVICOS DE SOCORRO E SALVAMENTO";"GUINCHO / REBOQUE                                                             000016160                                                                     Serviço de Reboque fora do município de Santo Ângelo para veículos leves ou médios.";"0,01444";"69,25000";"0,99997"
"145803514";"170185000012020NE800071";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"61";"SERVICOS DE SOCORRO E SALVAMENTO";"GUINCHO / REBOQUE                                                             000016160                                                                     Serviço de Reboque dentro do município de Santo Ângelo para veículos pesados.";"0,01500";"66,66000";"0,99990"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel, assim entendido as chamadas originadas das Centrais Telefônicas das unidades do Departamento de Polícia Federal localizadas no município de SALVADOR, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da mesma área - tipo de Tarifa VC-1, consideradas como locais pelas operadoras, com forne";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado de Longa Distância Nacional Intra-Regional, Longa Distância Nacional Inter-Regional e  Longa Distância Internacional assim entendido as chamadas originadas das Centrais Telefônicas ou linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de PORTO SEGURO, destinadas a telefones de todas as REGIÕES do PGO (I, II e III) e ao exterior.";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado de Longa Distância Nacional Intra-Regional, Longa Distância Nacional Inter-Regional e  Longa Distância Internacional assim entendido as chamadas originadas das Centrais Telefônicas ou linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de FEIRA DE SANTANA, destinadas a telefones de todas as REGIÕES do PGO (I, II e III) e ao exterior.";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado de Longa Distância Nacional Intra-Regional, Longa Distância Nacional Inter-Regional e  Longa Distância Internacional assim entendido as chamadas originadas das Centrais Telefônicas ou linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de ILHÉUS, destinadas a telefones de todas as REGIÕES do PGO (I, II e III) e ao exterior.";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado de Longa Distância Nacional Intra-Regional, Longa Distância Nacional Inter-Regional e  Longa Distância Internacional assim entendido as chamadas originadas das Centrais Telefônicas ou linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de SALVADOR, destinadas a telefones de todas as REGIÕES do PGO (I, II e III) e ao exterior.";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado de Longa Distância Nacional Intra-Regional, Longa Distância Nacional Inter-Regional e  Longa Distância Internacional assim entendido as chamadas originadas das Centrais Telefônicas ou linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de VITÓRIA DA CONQUISTA, destinadas a telefones de todas as REGIÕES do PGO (I, II e III) e ao exterior.";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel e Serviço de Transmissão de Dados em Linha Telefônica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de BARREIRAS, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da mesma área -";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado de Longa Distância Nacional Intra-Regional, Longa Distância Nacional Inter-Regional e  Longa Distância Internacional assim entendido as chamadas originadas das Centrais Telefônicas ou linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de JUAZEIRO, destinadas a telefones de todas as REGIÕES do PGO (I, II e III) e ao exterior.";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel e Serviço de Transmissão de Dados em Linha Telefônica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de VITÓRIA DA CONQUISTA, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da me";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel, assim entendido as chamadas originadas das Centrais Telefônicas das unidades do Departamento de Polícia Federal localizadas no município de FEIRA DE SANTANA, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da mesma área - tipo de Tarifa VC-1, consideradas como locais pelas operadoras, c";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel, assim entendido as chamadas originadas das Centrais Telefônicas das unidades do Departamento de Polícia Federal localizadas no município de PORTO SEGURO, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da mesma área - tipo de Tarifa VC-1, consideradas como locais pelas operadoras, com f";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel e Serviço de Transmissão de Dados em Linha Telefônica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de JUAZEIRO, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da mesma área - t";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel e Serviço de Transmissão de Dados em Linha Telefônica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de FEIRA DE SANTANA, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da mesma";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel e Serviço de Transmissão de Dados em Linha Telefônica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de PORTO SEGURO, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da mesma área";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel, assim entendido as chamadas originadas das Centrais Telefônicas das unidades do Departamento de Polícia Federal localizadas no município de JUAZEIRO, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da mesma área - tipo de Tarifa VC-1, consideradas como locais pelas operadoras, com forne";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel e Serviço de Transmissão de Dados em Linha Telefônica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de SALVADOR, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da mesma área - t";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel, assim entendido as chamadas originadas das Centrais Telefônicas das unidades do Departamento de Polícia Federal localizadas no município de VITÓRIA DA CONQUISTA, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da mesma área - tipo de Tarifa VC-1, consideradas como locais pelas operadora";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel, assim entendido as chamadas originadas das Centrais Telefônicas das unidades do Departamento de Polícia Federal localizadas no município de BARREIRAS, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da mesma área - tipo de Tarifa VC-1, consideradas como locais pelas operadoras, com forn";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado Local nas Modalidades Fixo-Fixo e Fixo-Móvel e Serviço de Transmissão de Dados em Linha Telefônica Comum (ADSL ou Similar), assim entendido as chamadas originadas das linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de ILHÉUS, destinadas a telefones fixos desta mesma área e a telefones móveis cuja Área de Registro contém ou é idêntica à Área de Tarifação dos telefones fixos da mesma área - tip";"1,00000";"2000,00000";"2000,00000"
"145803677";"200346000012020NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"'TELEFONIA FIXA COMUTADA / CONVENCIONAL'                                      000021873                                                                     Serviço Telefônico Fixo Comutado de Longa Distância Nacional Intra-Regional, Longa Distância Nacional Inter-Regional e  Longa Distância Internacional assim entendido as chamadas originadas das Centrais Telefônicas ou linhas diretas das unidades do Departamento de Polícia Federal localizadas no município de BARREIRAS, destinadas a telefones de todas as REGIÕES do PGO (I, II e III) e ao exterior.";"1,00000";"2000,00000";"2000,00000"
"145803846";"152005000012020NE800003";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"44";"SERVICOS DE AGUA E ESGOTO";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO                             000022845                                                                     Atender despesa com serviço de fornecimento de água e coleta de esgoto.";"0,09441";"550789,11000";"51999,99988"
"145903629";"257035000012020NE800005";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"33";"PASSAGENS E DESPESAS COM LOCOMOCAO";"03";"LOCACAO DE MEIOS DE TRANSPORTE";"LOCACAO DE VEICULOS - LEVES / PESADOS                                         000004014                                                                     Veículos tipo VAN, capacidade de 14 passageiros mais o motorista, diesel, ar condicionado, direção hidráulica, sistema de freio ABS, trava elétrica, rádio AM/FM, na cor preta, branca, prata ou cinza em perfeito estado de conservação e funcionamento. Franquia mensal de 6.000 km, 72.000 km anual.";"0,25000";"86797,92000";"21699,48000"
"145903663";"170182000012020NE800007";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"43";"SERVICOS DE ENERGIA ELETRICA";"ENERGIA ELETRICA - FORNECIMENTO                                               000004120                                                                     Prestação de serviços de fornecimento de energia elétrica para a Inspetoria da Receita Federal do Brasil em Chui, IRF/CHUI/RS, localizada na rodovia BR 471, km 690, município de Chui/RS.";"1,00000";"1,00000";"1,00000"
"145903868";"170179000012020NE800018";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"06";"CAPATAZIA, ESTIVA E PESAGEM";"ESTIVA - CARREGADOR / OPERADOR CARGA                                          000015890                                                                     Serviços de carregador - CBO 7832-15, para a movimentação, manuseio, carga e descarga de móveis, mercadorias apreendidas, bens, utensílios e artigos diversos para a DRF/PFO e Unidades Administrativas Subordinadas, nos locais constantes do Edital.";"12,00000";"0,08000";"0,96000"
"145904124";"250038000012020NE800019";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"44";"SERVICOS DE AGUA E ESGOTO";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO                             000022845";"1,00000";"3463,90000";"3463,90000"
"145904426";"170263000012020NE800012";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"06";"CAPATAZIA, ESTIVA E PESAGEM";"SERVICOS ACESSORIOS E COMPLEMENTARES EM ATIVIDADES DE ADMIN                   ISTRACAO, RECURSOS HUMANOS E RECURSOS FINANCEIROS 000024996                   Contratação de pessoa jurídica especializada para a prestação de serviços continuados de Auxiliar de Escritório ? CBO nº 4110, Auxiliar de Depósito (Almoxarife/Armazenista) ? CBO nº 4141, Copeira ? CBO nº 5134, Recepcionista ? CBO nº 4221 e Telefonista ? CBO nº 4222, para a Delegacia da Receita Federal do Brasil em Santa Cruz do Sul e unidades administrativas a ela vinculadas, conforme discriminado no Anexo I do Edital.";"1,00000";"1,00000";"1,00000"
"146003736";"170185000012020NE800009";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"93";"INDENIZACOES E RESTITUICOES";"02";"RESTITUICOES";"LOCACAO DE IMOVEL                                                             000004316                                                                     Locação do seguinte imóvel: Sala Comercial n.° 02, no pavimento térreo do Edifício Residencial/Comercial  Campanário , localizado na rua 13 de Maio, n.° 1116, com área total de 189,1885 m², sendo 189,1885 m² de área de uso privativo, composta de 03 compartimentos, sendo um salão principal, um sanitário feminino e um masculino, com fração ideal de terreno de 97,3299 m², num Terreno Urbano de Centro, da quadra n.° 256, com área de 2.178 m², medindo 33,00 m de frente";"1,00000";"1,00000";"1,00000"
"146003759";"170185000012020NE800016";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"LAVAGEM DE VEICULO AUTOMOTIVO                                                 000013544                                                                     Lavagem simples/rápida de camionetes e van, conforme especificações do Termo de Referência.";"0,01667";"59,98000";"0,99987"
"146003759";"170185000012020NE800016";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"LAVAGEM DE VEICULO AUTOMOTIVO                                                 000013544                                                                     Lavagem completa/geral de automóveis, conforme especificações do Termo de Referência.";"0,01667";"59,98000";"0,99987"
"146003759";"170185000012020NE800016";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"LAVAGEM DE VEICULO AUTOMOTIVO                                                 000013544                                                                     Lavagem simples/rápida de automóveis, conforme especificações do Termo de Referência.";"0,02222";"45,00000";"0,99990"
"146003759";"170185000012020NE800016";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"LAVAGEM DE VEICULO AUTOMOTIVO                                                 000013544                                                                     Lavagem completa/geral de caminhões-furgão, conforme especificações do Termo de Referência.";"0,00625";"160,00000";"1,00000"
"146003759";"170185000012020NE800016";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"LAVAGEM DE VEICULO AUTOMOTIVO                                                 000013544                                                                     Lavagem completa/geral de camionetes e van, conforme especificações do Termo de Referência.";"0,01250";"80,00000";"1,00000"
"146003759";"170185000012020NE800016";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"LAVAGEM DE VEICULO AUTOMOTIVO                                                 000013544                                                                     Lavagem simples/rápida de caminhões-furgão, conforme especificações do Termo de Referência.";"0,01000";"100,00000";"1,00000"
"146004382";"170183000012020NE800013";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - OUTRAS                        NECESSIDADES 000024023                                                        Prestação de serviço de limpeza e conservação - outras necessidades. Prestação por 12 (doze) meses. Produtividade fixada pela administração. Mão de obra com dedicação exclusiva. Fornecimento de insumos e materiais. A unidade de fornecimento 'metro quadrado' é a única opção que o sistema CARTSERV possui, por isso foi selecionada, porém deve-se entender que os serviços serão pagos em faturas mensais, logo a unidade de fornecimento mais adequado (porém indisponível n";"1,00000";"1,00000";"1,00000"
"146103651";"170182000012020NE800016";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"17";"MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS";"MANUTENCAO CENTRAL DE CHAMADA                                                 000021970                                                                     Contratação de pessoa jurídica para a prestação do serviço de manutenção preventiva e corretiva de 4 (quatro) Centrais Privadas de Comutação Telefônica com a reposição de todas as peças e materiais que se fizerem necessários ao pleno funcionamento dos equipamentos com Controle por Programa de Armazenagem Temporal (CPCT CPA-T), híbridas, tipo PABX, 3(três) da Alfândega da Receita Federal do Brasil do Porto do Rio Grande/RS e 1(uma) da Inspetoria da Receita Federal";"1,00000";"1,00000";"1,00000"
"146104324";"170263000012020NE800007";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"40";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNI";"16";"OUTSOURCING DE IMPRESSAO";"PRESTACAO DE SERVICO DE REPROGRAFIA - LOCACAO DE EQUIPAMENTO                  REPRODUCAO COR PRETA 000023167                                                Contratação de pessoa jurídica para locação de 5 (cinco) máquinas copiadoras multifuncionais, novas, sem uso, para a Delegacia da Receita Federal em Santa Cruz do Sul, com reposição de todas as peças e material de consumo (suprimentos) que se fizerem necessários, exceto papel, e sem disponibilização de operador, pelo prazo de 48 (quarenta e oito) meses, sem possibilidade de prorrogação.";"1,00000";"2,00000";"2,00000"
"146104386";"170183000012020NE800032";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"40";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNI";"14";"TELEFONIA FIXA E MOVEL - PACOTE DE COMUNICACA";"ACESSO A INTERNET - STFC (BANDA LARGA)                                        000026174                                                                     Prestação de serviço de Banda Larga Fixa para ponto de acesso à Internet, com velocidade mínima de download de 10Mbps, velocidade mínima de upload de 5Mbps, IP Fixo, modem (certificado pela Anatel), instalação, serviço de atendimento e sem limitação de tráfego de dados para download e upload, pelo período de 12 (doze) meses, a serem prestados na sede da ARF/Santiago localizada na Rua Bento Gonçalves, n.º 1342   Centro   CEP 97700-000   Santiago/RS.";"12,00000";"0,00000";"0,00000"
